#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-09-13T01:25:56 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ613ea88527e979	
#INFO	-out.max=unlimited	
#INFO	queryParameters=7	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/ApJ/830/51&tab:{J/ApJ/830/51/cdfsz}&key:source=J/ApJ/830/51/cdfsz&HTTPPRM:&
#-source=J/ApJ/830/51/cdfsz
#-order=I
#-out=Seq
#-out=zpk
#

#RESOURCE=yCat_18300051
#Name: J/ApJ/830/51
#Title: FourStar galaxy evolution survey (ZFOURGE) (Straatman+, 2016)
#Table	J_ApJ_830_51_cdfsz:
#Name: J/ApJ/830/51/cdfsz
#Title: CDFS EAZY photometric redshift catalog and spectroscopic redshifts (cdfszout and cdfszsp)
#Column	Seq	(I5)	[1/30911] Running sequence number	[ucd=meta.id;meta.main]
#Column	zpk	(F8.4)	[/9.9]? Default derived photometric redshift	[ucd=src.redshift;pos.heliocentric]
Seq	zpk
 1380	  0.6671
 1381	  3.9927
 1382	  0.2599
 1383	  0.2515
 1384	  1.2910
 1385	  1.2246
 1386	  2.6888
 1387	  0.4068
 1388	  3.8044
 1389	  0.6749
 1390	  0.5048
 1391	  0.6976
 1392	  2.1250
 1393	  0.8077
 1394	  0.6815
 1395	  2.6006
 1396	  1.5792
 1397	  2.4108
 1398	  0.6555
 1399	  1.7937
 1400	  1.2794
 1401	  0.8417
 1402	  1.1594
 1403	  0.7782
 1404	  2.1840
 1405	  2.9793
 1406	  1.0570
 1407	  1.6780
 1408	  0.4000
 1409	  2.8952
 1410	  2.6055
 1411	  0.6685
 1412	  3.1479
 1413	  0.5454
 1414	  0.6703
 1415	  1.8737
 1416	  0.0050
 1417	  3.7947
 1418	  1.9447
 1419	  0.2283
 1420	  3.7603
 1421	  0.6143
 1422	  0.9300
 1423	  0.6056
 1424	  0.6030
 1425	  0.8852
 1426	  1.1242
 1427	  1.6985
 1428	  2.0139
 1429	  1.4664
 1430	  2.0075
 1431	  0.7276
 1432	  2.6747
 1433	  1.1493
 1434	  0.6694
 1435	  2.3320
 1436	  0.6301
 1437	  0.5689
 1438	  2.5658
 1439	  3.3194
 1440	  2.7215
 1441	  0.3701
 1442	  3.6473
 1443	  1.7422
 1444	  1.0685
 1445	  2.2426
 1446	  1.9782
 1447	  0.9398
 1448	  0.3501
 1449	  1.3253
 1450	  3.2805
 1451	  3.4767
 1452	  2.4329
 1453	  0.9586
 1454	  0.6248
 1455	  0.1460
 1456	  1.6785
 1457	  1.4579
 1458	  0.3144
 1459	  1.6842
 1460	  3.5002
 1461	  2.2958
 1462	  3.2501
 1463	  2.3052
 1464	  1.1187
 1465	  0.4787
 1466	  0.5503
 1467	  0.0391
 1468	  1.3792
 1469	  1.2567
 1470	  0.6785
 1471	  0.6658
 1472	  1.2275
 1473	  0.6974
 1474	  0.7439
 1475	  2.3265
 1476	  1.6066
 1477	  1.1129
 1478	  2.2269
 1479	  2.3727
 1480	  1.6402
 1481	  2.2553
 1482	  0.6956
 1483	  3.6049
 1484	  0.9503
 1485	  2.2345
 1486	  0.7147
 1487	  0.7344
 1488	  0.7259
 1489	  1.0842
 1490	  1.5195
 1491	  1.7899
 1492	  0.1793
 1493	  4.8691
 1494	  2.9021
 1495	  0.6662
 1496	  1.4627
 1497	  1.5800
 1498	  0.7232
 1499	  0.3782
 1500	  1.3110
 1501	  0.6899
 1502	  0.6301
 1503	  0.7827
 1504	  0.7193
 1505	  3.0017
 1506	  1.1627
 1507	  1.4607
 1508	  1.3251
 1509	  0.7281
 1510	  0.7075
 1511	  0.3559
 1512	  0.7994
 1513	  1.4640
 1514	  2.0410
 1515	  1.1394
 1516	  1.5753
 1517	  0.6685
 1518	  2.6504
 1519	  2.7487
 1520	  0.6676
 1521	  0.9384
 1522	  0.6813
 1523	  1.0352
 1524	  0.6936
 1525	  1.3528
 1526	  1.0785
 1527	  1.5720
 1528	  0.8258
 1529	  1.6697
 1530	  0.6682
 1531	  2.4685
 1532	  1.7369
 1533	  1.6534
 1534	  2.3941
 1535	  1.1518
 1536	  3.3607
 1537	  1.0225
 1538	  0.5175
 1539	  0.9698
 1540	  0.1877
 1541	  0.8526
 1542	  0.4234
 1543	  1.5206
 1544	  1.8767
 1545	  2.6475
 1546	  3.5137
 1547	  1.8974
 1548	  0.7366
 1549	  2.1768
 1550	  0.8560
 1551	  0.4472
 1552	  0.9457
 1553	  0.5163
 1554	  3.4718
 1555	  1.7392
 1556	  2.9618
 1557	  2.4675
 1558	  0.3652
 1559	  0.6134
 1560	  0.3419
 1561	  0.7667
 1562	  1.0577
 1563	  1.7524
 1564	  0.3416
 1565	  3.3436
 1566	  4.8741
 1567	  2.3807
 1568	  0.2447
 1569	  1.4977
 1570	  2.6017
 1571	  2.7838
 1572	  0.8457
 1573	  1.3262
 1574	  0.7924
 1575	  1.3579
 1576	  2.4647
 1577	  0.4984
 1578	  0.2772
 1579	  1.0854
 1580	  0.7547
 1581	  0.0640
 1582	  1.6037
 1583	  1.1617
 1584	  2.7920
 1585	  0.0050
 1586	  1.0707
 1587	  0.7926
 1588	  0.3786
 1589	  3.8246
 1590	  0.7300
 1591	  0.8002
 1592	  1.6847
 1593	  0.9377
 1594	  2.6597
 1595	  3.1825
 1596	  0.6640
 1597	  0.9716
 1598	  1.7114
 1599	  0.6768
 1600	  0.7608
 1601	  3.9046
 1602	  3.5301
 1603	  0.6684
 1604	  0.6159
 1605	  2.9377
 1606	  0.5911
 1607	  3.5367
 1608	  4.8741
 1609	  3.5086
 1610	  0.9325
 1611	  0.0894
 1612	  2.7501
 1613	  2.5558
 1614	  2.8468
 1615	  0.3262
 1616	  0.9742
 1617	  2.2458
 1618	  1.0540
 1619	  0.1773
 1620	  3.0531
 1621	  0.1049
 1622	  0.2731
 1623	  0.8230
 1624	  1.3268
 1625	  0.2773
 1626	  2.1662
 1627	  0.5051
 1628	  0.3569
 1629	  2.8958
 1630	  1.3539
 1631	  2.1908
 1632	  3.5051
 1633	  0.5043
 1634	  0.6728
 1635	  1.4946
 1636	  1.5352
 1637	  2.4294
 1638	  2.7046
 1639	  0.7339
 1640	  0.6194
 1641	  0.5547
 1642	  0.1028
 1643	  0.9309
 1644	  1.8070
 1645	  1.5665
 1646	  0.6425
 1647	  2.0268
 1648	  1.7945
 1649	  0.7571
 1650	  1.5445
 1651	  1.7479
 1652	  1.1216
 1653	  0.7398
 1654	  1.3853
 1655	  2.1608
 1656	  0.4289
 1657	  0.0050
 1658	  3.3467
 1659	  1.2987
 1660	  0.1003
 1661	  2.5278
 1662	  1.6628
 1663	  3.5528
 1664	  0.6224
 1665	  0.8571
 1666	  1.1313
 1667	  2.6181
 1668	  2.6046
 1669	  2.0032
 1670	  0.5319
 1671	  0.7166
 1672	  1.2160
 1673	  2.3925
 1674	  0.5771
 1675	  0.7320
 1676	  0.3775
 1677	  0.0344
 1678	  0.1251
 1679	  0.9700
 1680	  2.2474
 1681	  1.5556
 1682	  2.7930
 1683	  2.2802
 1684	  2.6332
 1685	  2.0562
 1686	  0.9525
 1687	  0.2764
 1688	  0.6409
 1689	  2.6381
 1690	  0.6743
 1691	  1.7416
 1692	  0.6851
 1693	  1.4987
 1694	  1.8059
 1695	  2.4466
 1696	  1.1179
 1697	  1.1211
 1698	  0.6671
 1699	  2.2093
 1700	  3.3442
 1701	  2.9529
 1702	  0.3786
 1703	  2.7598
 1704	  0.6622
 1705	  0.0088
 1706	  1.6082
 1707	  3.4455
 1708	  0.4035
 1709	  2.7448
 1710	  2.3923
 1711	  0.8420
 1712	  2.7198
 1713	  0.1717
 1714	  2.6737
 1715	  3.1529
 1716	  1.1497
 1717	  0.3916
 1718	  1.2849
 1719	  2.5386
 1720	  3.1897
 1721	  0.6985
 1722	  0.4761
 1723	  0.6853
 1724	  2.7648
 1725	  1.5122
 1726	  0.7689
 1727	  1.0466
 1728	  1.6544
 1729	  0.7656
 1730	  0.3715
 1731	  2.9559
 1732	  2.9008
 1733	  1.9079
 1734	  2.9405
 1735	  0.9672
 1736	  0.9681
 1737	  1.2659
 1738	  0.2967
 1739	  3.9050
 1740	  1.0776
 1741	  0.9570
 1742	  2.2010
 1743	  0.9107
 1744	  1.5220
 1745	  0.6943
 1746	  1.3041
 1747	  1.6997
 1748	  1.6695
 1749	  2.3844
 1750	  1.4794
 1751	  2.5538
 1752	  1.1617
 1753	  1.3034
 1754	  0.7351
 1755	  0.8368
 1756	  2.8538
 1757	  0.2695
 1758	  0.4211
 1759	  1.2267
 1760	  3.5324
 1761	  0.6922
 1762	  2.3214
 1763	  1.9371
 1764	  0.4142
 1765	  1.4961
 1766	  0.6070
 1767	  0.7102
 1768	  0.6961
 1769	  0.4120
 1770	  2.7472
 1771	  3.5455
 1772	  2.2904
 1773	  0.7152
 1774	  0.2536
 1775	  1.8080
 1776	  0.6862
 1777	  2.2716
 1778	  0.2147
 1779	  1.6899
 1780	  0.6319
 1781	  0.9491
 1782	  2.6725
 1783	  1.1904
 1784	  2.4108
 1785	  0.5313
 1786	  0.6589
 1787	  1.6315
 1788	  1.7105
 1789	  1.5754
 1790	  0.6935
 1791	  2.3912
 1792	  2.1814
 1793	  1.1588
 1794	  1.4633
 1795	  1.0787
 1796	  2.2812
 1797	  0.6617
 1798	  0.0579
 1799	  2.5609
 1800	  1.3049
 1801	  0.2634
 1802	  3.9165
 1803	  0.3361
 1804	  0.9672
 1805	  0.9443
 1806	  3.6004
 1807	  0.9632
 1808	  0.5135
 1809	  1.7581
 1810	  1.3252
 1811	  0.7386
 1812	  2.9131
 1813	  3.1374
 1814	  1.5007
 1815	  2.2732
 1816	  0.3667
 1817	  2.7298
 1818	  0.8335
 1819	  1.1347
 1820	  2.5810
 1821	  1.2851
 1822	  0.5902
 1823	  0.9882
 1824	  3.8353
 1825	  0.5814
 1826	  1.8293
 1827	  2.8809
 1828	  3.5792
 1829	  0.7587
 1830	  0.1433
 1831	  2.4426
 1832	  1.4694
 1833	  2.0730
 1834	  0.9177
 1835	  2.5212
 1836	  0.0783
 1837	  1.2761
 1838	  0.6941
 1839	  1.6673
 1840	  1.8454
 1841	  3.0523
 1842	  3.3273
 1843	  2.2712
 1844	  2.2686
 1845	  0.5253
 1846	  2.6042
 1847	  1.9117
 1848	  2.1401
 1849	  1.1519
 1850	  2.5267
 1851	  0.9426
 1852	  0.2824
 1853	  0.6437
 1854	  0.2060
 1855	  1.2700
 1856	  1.7121
 1857	  3.5848
 1858	  0.6230
 1859	  0.9409
 1860	  0.7405
 1861	  3.5378
 1862	  2.2566
 1863	  0.9676
 1864	  0.2687
 1865	  1.6701
 1866	  0.3823
 1867	  1.8849
 1868	  1.9856
 1869	  1.3849
 1870	  1.5659
 1871	  0.9490
 1872	  3.3449
 1873	  0.5300
 1874	  0.5758
 1875	  1.5709
 1876	  0.9562
 1877	  0.6841
 1878	  1.3562
 1879	  2.5588
 1880	  1.5466
 1881	  1.2174
 1882	  1.8950
 1883	  0.5606
 1884	  1.4881
 1885	  0.9741
 1886	  0.9732
 1887	  0.7968
 1888	  0.3670
 1889	  1.4326
 1890	  0.6835
 1891	  0.1419
 1892	  0.6676
 1893	  1.8069
 1894	  0.6312
 1895	  2.2877
 1896	  2.3125
 1897	  2.4506
 1898	  2.3179
 1899	  0.6707
 1900	  1.1798
 1901	  2.9686
 1902	  1.3750
 1903	  0.1393
 1904	  0.7752
 1905	  1.6679
 1906	  1.4772
 1907	  0.3589
 1908	  3.6236
 1909	  0.9544
 1910	  1.0536
 1911	  0.5559
 1912	  3.2681
 1913	  2.5447
 1914	  3.2889
 1915	  4.1176
 1916	  0.7944
 1917	  0.3998
 1918	  0.5972
 1919	  2.4303
 1920	  0.6392
 1921	  1.4433
 1922	  0.3819
 1923	  0.5951
 1924	  1.0667
 1925	  2.6180
 1926	  0.0348
 1927	  0.2525
 1928	  0.6775
 1929	  2.7721
 1930	  5.7241
 1931	  1.6737
 1932	  0.4882
 1933	  1.6630
 1934	  1.5633
 1935	  1.5120
 1936	  1.8617
 1937	  0.6973
 1938	  0.3135
 1939	  0.8345
 1940	  0.8755
 1941	  4.8742
 1942	  0.2468
 1943	  0.6515
 1944	  1.6923
 1945	  0.4893
 1946	  1.6464
 1947	  0.7617
 1948	  2.7812
 1949	  1.0847
 1950	  2.3857
 1951	  2.6450
 1952	  0.3941
 1953	  0.6608
 1954	  0.5188
 1955	  1.1494
 1956	  0.5780
 1957	  1.3356
 1958	  0.9097
 1959	  0.1050
 1960	  3.5498
 1961	  2.4427
 1962	  0.4564
 1963	  2.2092
 1964	  0.1290
 1965	  1.6891
 1966	  0.7445
 1967	  2.1466
 1968	  2.2251
 1969	  2.9671
 1970	  2.1715
 1971	  1.5465
 1972	  1.0710
 1973	  2.3016
 1974	  1.5571
 1975	  1.0730
 1976	  0.9208
 1977	  2.8336
 1978	  0.7545
 1979	  1.7129
 1980	  0.2469
 1981	  1.1412
 1982	  1.0634
 1983	  0.3743
 1984	  0.5519
 1985	  1.9204
 1986	  0.7738
 1987	  0.5877
 1988	  0.5787
 1989	  0.2205
 1990	  1.2276
 1991	  0.3021
 1992	  0.9212
 1993	  3.5435
 1994	  1.0858
 1995	  1.6755
 1996	  0.5894
 1997	  0.7046
 1998	  0.6619
 1999	  0.6549
 2000	  0.5504
 2001	  0.7005
 2002	  1.7075
 2003	  2.8917
 2004	  0.6185
 2005	  2.0833
 2006	  2.8336
 2007	  1.0819
 2008	  0.7699
 2009	  0.0050
 2010	  2.8277
 2011	  0.9378
 2012	  0.7498
 2013	  2.9095
 2014	  2.6167
 2015	  1.8662
 2016	  1.1817
 2017	  0.6779
 2018	  2.8394
 2019	  3.4880
 2020	  0.8119
 2021	  0.6700
 2022	  1.5626
 2023	  3.4657
 2024	  0.6666
 2025	  0.6935
 2026	  0.0434
 2027	  1.0281
 2028	  4.2897
 2029	  1.5825
 2030	  0.6630
 2031	  1.6938
 2032	  1.3925
 2033	  1.1385
 2034	  0.0050
 2035	  2.7211
 2036	  3.1329
 2037	  0.3883
 2038	  0.9356
 2039	  0.1464
 2040	  0.7462
 2041	  3.0026
 2042	  2.7487
 2043	  0.7483
 2044	  0.9506
 2045	  3.1373
 2046	  0.9665
 2047	  6.7551
 2048	  4.5312
 2049	  0.0050
 2050	  0.0199
 2051	  3.0058
 2052	  1.1686
 2053	  0.2802
 2054	  1.2072
 2055	  0.7115
 2056	  3.5250
 2057	  2.6071
 2058	  0.0228
 2059	  4.1166
 2060	  0.2987
 2061	  0.9929
 2062	  0.0131
 2063	  0.3716
 2064	  1.6050
 2065	  2.7090
 2066	  1.5351
 2067	  3.4726
 2068	  1.1468
 2069	  1.3277
 2070	  2.3835
 2071	  1.6303
 2072	  0.4145
 2073	  1.4898
 2074	  1.0831
 2075	  0.3593
 2076	  4.3445
 2077	  0.0200
 2078	  1.1548
 2079	  0.7417
 2080	  1.9375
 2081	  3.8762
 2082	  2.9095
 2083	  0.2156
 2084	  1.2790
 2085	  0.7472
 2086	  0.8548
 2087	  0.7512
 2088	  0.7858
 2089	  2.4252
 2090	  2.9134
 2091	  1.6388
 2092	  2.6267
 2093	  1.8874
 2094	  1.1980
 2095	  1.2815
 2096	  1.1200
 2097	  6.0074
 2098	  4.4271
 2099	  1.6360
 2100	  0.0768
 2101	  3.3426
 2102	  2.9614
 2103	  1.9754
 2104	  0.0050
 2105	  2.4010
 2106	  0.0371
 2107	  3.7961
 2108	  0.0050
 2109	  0.7752
 2110	  2.5350
 2111	  1.7821
 2112	  1.0789
 2113	  2.6949
 2114	  2.4105
 2115	  2.8170
 2116	  1.5671
 2117	  1.4515
 2118	  1.1427
 2119	  1.3665
 2120	  1.6262
 2121	  0.7259
 2122	  1.5949
 2123	  2.3526
 2124	  1.4750
 2125	  0.6171
 2126	  0.6931
 2127	  3.5141
 2128	  4.8736
 2129	  0.1161
 2130	  2.6825
 2131	  1.3024
 2132	  0.3515
 2133	  0.1445
 2134	  0.0397
 2135	  0.5527
 2136	  0.5925
 2137	  2.5045
 2138	  0.7559
 2139	  1.1237
 2140	  1.2131
 2141	  0.6339
 2142	  3.9045
 2143	  0.9523
 2144	  1.1823
 2145	  1.4951
 2146	  2.2801
 2147	  1.9496
 2148	  1.3729
 2149	  0.0050
 2150	  1.7793
 2151	  1.5800
 2152	  2.8892
 2153	  2.0726
 2154	  3.3368
 2155	  0.8118
 2156	  1.4012
 2157	  1.5406
 2158	  0.6730
 2159	  1.0253
 2160	  0.7527
 2161	  0.6783
 2162	  0.8357
 2163	  2.4735
 2164	  3.1741
 2165	  2.9298
 2166	  0.8606
 2167	  0.6819
 2168	  1.0489
 2169	  0.9623
 2170	  2.0493
 2171	  3.5952
 2172	  2.3272
 2173	  1.4944
 2174	  0.5838
 2175	  2.0834
 2176	  4.5679
 2177	  2.0433
 2178	  0.6714
 2179	  0.1621
 2180	  1.6818
 2181	  0.3586
 2182	  3.3867
 2183	  1.6348
 2184	  0.5853
 2185	  2.4951
 2186	  0.1357
 2187	  1.0753
 2188	  0.5852
 2189	  0.8555
 2190	  1.2752
 2191	  0.8672
 2192	  4.8696
 2193	  1.1673
 2194	  1.5459
 2195	  1.7757
 2196	  2.1851
 2197	  0.0344
 2198	  0.6659
 2199	  0.6919
 2200	  1.1822
 2201	  2.7201
 2202	  2.8772
 2203	  0.6644
 2204	  0.2906
 2205	  0.6685
 2206	  0.0050
 2207	  2.4505
 2208	  2.3297
 2209	  3.3258
 2210	  1.1587
 2211	  1.3811
 2212	  3.2139
 2213	  1.3258
 2214	  2.4913
 2215	  2.0949
 2216	  0.3422
 2217	  1.1635
 2218	  0.0050
 2219	  1.4814
 2220	  0.0700
 2221	  0.7002
 2222	  0.8703
 2223	  0.8247
 2224	  0.0050
 2225	  2.7937
 2226	  1.3033
 2227	  3.0635
 2228	  0.0549
 2229	  1.6437
 2230	  1.7608
 2231	  0.6692
 2232	  1.2507
 2233	  1.2954
 2234	  0.6439
 2235	  2.0019
 2236	  0.0326
 2237	  3.1291
 2238	  1.4769
 2239	  1.6055
 2240	  3.0238
 2241	  0.0050
 2242	  0.5184
 2243	  0.0050
 2244	  0.8942
 2245	  2.2485
 2246	  2.8983
 2247	  1.1849
 2248	  2.5414
 2249	  0.3364
 2250	  0.2668
 2251	  0.8584
 2252	  1.1572
 2253	  3.3695
 2254	  0.6780
 2255	  1.6755
 2256	  0.8188
 2257	  3.1281
 2258	  2.9946
 2259	  1.3854
 2260	  2.5187
 2261	  0.8145
 2262	  1.9142
 2263	  0.7878
 2264	  2.8200
 2265	  1.9030
 2266	  1.2609
 2267	  2.7048
 2268	  0.5859
 2269	  2.7631
 2270	  0.5039
 2271	  1.1612
 2272	  2.9586
 2273	  0.6905
 2274	  2.0230
 2275	  3.5392
 2276	  0.2845
 2277	  1.8416
 2278	  2.6849
 2279	  0.6721
 2280	  0.2319
 2281	  0.7408
 2282	  0.1384
 2283	  0.2496
 2284	  0.6849
 2285	  1.5611
 2286	  1.6076
 2287	  1.2939
 2288	  0.0050
 2289	  0.7136
 2290	  0.7453
 2291	  0.4404
 2292	  1.4797
 2293	  0.0446
 2294	  3.0212
 2295	  4.3601
 2296	  2.2720
 2297	  0.4977
 2298	  2.4585
 2299	  0.8527
 2300	  0.4222
 2301	  3.1730
 2302	  3.5200
 2303	  2.8013
 2304	  0.0050
 2305	  0.4542
 2306	  2.7358
 2307	  0.5358
 2308	  2.6141
 2309	  1.8761
 2310	  1.0191
 2311	  0.5920
 2312	  0.6001
 2313	  0.4310
 2314	  1.3736
 2315	  0.5241
 2316	  1.7868
 2317	  2.0285
 2318	  0.6218
 2319	  0.0050
 2320	  0.0050
 2321	  2.0016
 2322	  0.4200
 2323	  0.4587
 2324	  1.6473
 2325	  0.6831
 2326	  2.7353
 2327	  0.3156
 2328	  1.2038
 2329	  0.4786
 2330	  1.8141
 2331	  0.0962
 2332	  1.2681
 2333	  0.6623
 2334	  3.9507
 2335	  2.8979
 2336	  1.9860
 2337	  0.6524
 2338	  1.5726
 2339	  2.5918
 2340	  0.6910
 2341	  1.0383
 2342	  1.0949
 2343	  1.1079
 2344	  0.1059
 2345	  1.4385
 2346	  2.2790
 2347	  1.5296
 2348	  1.9952
 2349	  3.4109
 2350	  0.4540
 2351	  3.5084
 2352	  1.1242
 2353	  3.2393
 2354	  3.5923
 2355	  2.3745
 2356	  0.5321
 2357	  3.0532
 2358	  0.9145
 2359	  0.8757
 2360	  4.7511
 2361	  2.6225
 2362	  1.8421
 2363	  1.5809
 2364	  1.3918
 2365	  1.8701
 2366	  3.0160
 2367	  1.5338
 2368	  0.7596
 2369	  0.8256
 2370	  0.6646
 2371	  1.2593
 2372	  0.2936
 2373	  0.2454
 2374	  0.9816
 2375	  2.0196
 2376	  2.9507
 2377	  5.3941
 2378	  0.6202
 2379	  0.5492
 2380	  0.0050
 2381	  0.3473
 2382	  0.7407
 2383	  0.3792
 2384	  0.7121
 2385	  0.6662
 2386	  0.6950
 2387	  1.3820
 2388	  0.6788
 2389	  2.7801
 2390	  1.1546
 2391	  1.2072
 2392	  1.0921
 2393	  1.3231
 2394	  1.6074
 2395	  4.7276
 2396	  0.6680
 2397	  2.5717
 2398	  0.6921
 2399	  1.4829
 2400	  3.2767
 2401	  0.6261
 2402	  1.3578
 2403	  0.7008
 2404	  3.7937
 2405	  1.1187
 2406	  2.8761
 2407	  0.5997
 2408	  1.4070
 2409	  1.7720
 2410	  0.4828
 2411	  2.3158
 2412	  2.6001
 2413	  1.6319
 2414	  6.7570
 2415	  3.9544
 2416	  0.6552
 2417	  2.6486
 2418	  3.2072
 2419	  2.1011
 2420	  3.4564
 2421	  2.2010
 2422	  3.2141
 2423	  1.1219
 2424	  0.9479
 2425	  0.8068
 2426	  2.0580
 2427	  0.2511
 2428	  0.5034
 2429	  3.1802
 2430	  0.8721
 2431	  2.3128
 2432	  1.0653
 2433	  1.2497
 2434	  1.6990
 2435	  0.7794
 2436	  2.2312
 2437	  1.3098
 2438	  6.9230
 2439	  1.8418
 2440	  1.3260
 2441	  2.5811
 2442	  2.6589
 2443	  3.7307
 2444	  0.4977
 2445	  1.1479
 2446	  6.7249
 2447	  2.8085
 2448	  0.0802
 2449	  3.7070
 2450	  0.3671
 2451	  0.9470
 2452	  3.5118
 2453	  1.6910
 2454	  0.2790
 2455	  2.7499
 2456	  2.9783
 2457	  2.4914
 2458	  0.6501
 2459	  1.8968
 2460	  0.5546
 2461	  1.0738
 2462	  4.7021
 2463	  3.4390
 2464	  2.8051
 2465	  0.1691
 2466	  2.0809
 2467	  1.7966
 2468	  1.7132
 2469	  0.1416
 2470	  1.3603
 2471	  0.5973
 2472	  1.0813
 2473	  2.3562
 2474	  0.3752
 2475	  2.4011
 2476	  3.1792
 2477	  0.5407
 2478	  0.8229
 2479	  3.6786
 2480	  0.6899
 2481	  0.5018
 2482	  1.0334
 2483	  0.4498
 2484	  0.6638
 2485	  2.9681
 2486	  1.5164
 2487	  0.6690
 2488	  0.7329
 2489	  0.6208
 2490	  2.6391
 2491	  0.1443
 2492	  1.1053
 2493	  1.7799
 2494	  1.9136
 2495	  1.2225
 2496	  0.6661
 2497	  0.8034
 2498	  2.1220
 2499	  1.0701
 2500	  0.9637
 2501	  0.8188
 2502	  0.7631
 2503	  0.0050
 2504	  1.3020
 2505	  2.1098
 2506	  1.1655
 2507	  3.8181
 2508	  1.4745
 2509	  1.4947
 2510	  1.4777
 2511	  3.4279
 2512	  0.4604
 2513	  1.7669
 2514	  1.1668
 2515	  0.6143
 2516	  0.2209
 2517	  3.0133
 2518	  0.4900
 2519	  0.6885
 2520	  0.8483
 2521	  0.6069
 2522	  0.3735
 2523	  2.3148
 2524	  2.7836
 2525	  1.3335
 2526	  0.3852
 2527	  2.4178
 2528	  0.0050
 2529	  1.4498
 2530	  1.8339
 2531	  0.9200
 2532	  0.6011
 2533	  1.4741
 2534	  0.5204
 2535	  2.5448
 2536	  4.8507
 2537	  2.3334
 2538	  1.6247
 2539	  0.5691
 2540	  2.5595
 2541	  1.8684
 2542	  0.9013
 2543	  1.3756
 2544	  1.5525
 2545	  0.4166
 2546	  0.6385
 2547	  0.1535
 2548	  2.7035
 2549	  0.2013
 2550	  0.7444
 2551	  1.1298
 2552	  0.7974
 2553	  1.3668
 2554	  1.0498
 2555	  0.9464
 2556	  1.2112
 2557	  1.3515
 2558	  0.3733
 2559	  0.1660
 2560	  0.1446
 2561	  0.7372
 2562	  3.3246
 2563	  2.1324
 2564	  1.1435
 2565	  1.4967
 2566	  4.6476
 2567	  2.3641
 2568	  1.3834
 2569	  0.7714
 2570	  1.2338
 2571	  1.1315
 2572	  2.9724
 2573	  0.4305
 2574	  2.8463
 2575	  1.9268
 2576	  0.6636
 2577	  3.3601
 2578	  1.3807
 2579	  1.0305
 2580	  0.4096
 2581	  0.5745
 2582	  2.6244
 2583	  1.0595
 2584	  1.2983
 2585	  2.8203
 2586	  3.5112
 2587	  0.4757
 2588	  3.3893
 2589	  0.6276
 2590	  1.1823
 2591	  0.9891
 2592	  0.5241
 2593	  1.6588
 2594	  0.9282
 2595	  0.3531
 2596	  2.6241
 2597	  0.5227
 2598	  0.6778
 2599	  1.7655
 2600	  0.6714
 2601	  3.0257
 2602	  2.7012
 2603	  3.5801
 2604	  1.0897
 2605	  2.4951
 2606	  1.1731
 2607	  0.5051
 2608	  1.7439
 2609	  0.6772
 2610	  0.0230
 2611	  0.4296
 2612	  0.9936
 2613	  2.1969
 2614	  1.1196
 2615	  0.8805
 2616	  0.6580
 2617	  0.5542
 2618	  0.6193
 2619	  1.6322
 2620	  0.6707
 2621	  2.0906
 2622	  0.6663
 2623	  0.3583
 2624	  2.3700
 2625	  0.9171
 2626	  2.3182
 2627	  2.3109
 2628	  3.1098
 2629	  4.8742
 2630	  3.6731
 2631	  0.5213
 2632	  2.7115
 2633	  0.8237
 2634	  3.1050
 2635	  1.1907
 2636	  2.8010
 2637	  0.0050
 2638	  1.1660
 2639	  1.5624
 2640	  2.1407
 2641	  1.2785
 2642	  0.7449
 2643	  1.0904
 2644	  1.9435
 2645	  3.0970
 2646	  1.0396
 2647	  0.6230
 2648	  0.4988
 2649	  2.3385
 2650	  0.5148
 2651	  0.6748
 2652	  1.0709
 2653	  2.1228
 2654	  1.8128
 2655	  0.3355
 2656	  0.6661
 2657	  0.2992
 2658	  2.7871
 2659	  1.0848
 2660	  0.1774
 2661	  1.1303
 2662	  2.3477
 2663	  1.8233
 2664	  0.1414
 2665	  2.7981
 2666	  0.8441
 2667	  3.4998
 2668	  4.2815
 2669	  1.3816
 2670	  1.4309
 2671	  2.3988
 2672	  1.9970
 2673	  0.6503
 2674	  0.2557
 2675	  1.3045
 2676	  1.2813
 2677	  4.3963
 2678	  0.8031
 2679	  1.1767
 2680	  0.5089
 2681	  2.3740
 2682	  2.3423
 2683	  2.6501
 2684	  1.0923
 2685	  1.5393
 2686	  0.8411
 2687	  0.5127
 2688	  1.5576
 2689	  2.5581
 2690	  0.5036
 2691	  0.6922
 2692	  2.4086
 2693	  1.6509
 2694	  2.5877
 2695	  2.1408
 2696	  3.4992
 2697	  0.6777
 2698	  1.4797
 2699	  1.5239
 2700	  2.3283
 2701	  1.2375
 2702	  1.0288
 2703	  1.8163
 2704	  1.8091
 2705	  1.0974
 2706	  2.6385
 2707	  0.0855
 2708	  0.8841
 2709	  2.6889
 2710	  1.6440
 2711	  2.0383
 2712	  2.1893
 2713	  1.5403
 2714	  2.0478
 2715	  0.7184
 2716	  1.6841
 2717	  3.1773
 2718	  0.6770
 2719	  0.1525
